id,ident,type,name,latitude_deg,longitude_deg,elevation_ft,continent,iso_country,iso_region,municipality,iata_code
19324,KAUN,small_airport,Auburn Municipal Airport,38.95479965,-121.0820007,1539.0,,US,US-CA,Auburn,AUN
19325,KAUO,small_airport,Auburn University Regional Airport,32.615101,-85.433998,777.0,,US,US-AL,Auburn,AUO
3386,KAUS,large_airport,Austin Bergstrom International Airport,30.197535,-97.662015,542.0,,US,US-TX,Austin,AUS
19326,KAUW,medium_airport,Wausau Downtown Airport,44.9262008667,-89.6266021729,1201.0,,US,US-WI,Wausau,AUW
3387,KAVL,medium_airport,Asheville Regional Airport,35.436199,-82.541801,2165.0,,US,US-NC,Asheville,AVL
19329,KAVO,small_airport,Avon Park Executive Airport,27.59119987,-81.52780151,160.0,,US,US-FL,Avon Park,AVO
3388,KAVP,medium_airport,Wilkes Barre Scranton International Airport,41.3385009766,-75.72339630130001,962.0,,US,US-PA,Wilkes-Barre/Scranton,AVP
19330,KAVQ,small_airport,Marana Regional Airport,32.409065,-111.216199,2031.0,,US,US-AZ,Marana,AVW
19331,KAVX,small_airport,Catalina Airport,33.4049,-118.416,1602.0,,US,US-CA,Avalon,AVX
19333,KAWM,small_airport,West Memphis Municipal Airport,35.1351013184,-90.2343978882,212.0,,US,US-AR,West Memphis,AWM
19335,KAXA,small_airport,Algona Municipal Airport,43.0778999329,-94.2720031738,1219.0,,US,US-IA,Algona,AXG
3389,KAXN,medium_airport,Chandler Field,45.866299,-95.394699,1425.0,,US,US-MN,Alexandria,AXN
19338,KAXS,small_airport,Altus Quartz Mountain Regional Airport,34.697952,-99.3385,1433.0,,US,US-OK,Altus,AXS
19339,KAXV,small_airport,Neil Armstrong Airport,40.49340057,-84.29889679,913.0,,US,US-OH,Wapakoneta,AXV
19340,KAXX,small_airport,Angel Fire Airport,36.422000885,-105.290000916,8380.0,,US,US-NM,Angel Fire,AXX
19341,KAYS,small_airport,Waycross Ware County Airport,31.2490997314,-82.39550018310001,142.0,,US,US-GA,Waycross,AYS
19342,KAYX,small_airport,Arnold Air Force Base,35.39260101,-86.08580017,1067.0,,US,US-TN,Tullahoma,TUH
3390,KAZO,medium_airport,Kalamazoo Battle Creek International Airport,42.234901428222656,-85.5521011352539,874.0,,US,US-MI,Kalamazoo,AZO
3391,KBAB,medium_airport,Beale Air Force Base,39.136101,-121.436996,113.0,,US,US-CA,Marysville,BAB
3392,KBAD,medium_airport,Barksdale Air Force Base,32.501801,-93.662697,166.0,,US,US-LA,Bossier City,BAD
3393,KBAF,medium_airport,Westfield-Barnes Regional Airport,42.157799,-72.715599,271.0,,US,US-MA,Westfield,BAF
3394,KBAK,medium_airport,Columbus Municipal Airport,39.262386,-85.895576,656.0,,US,US-IN,Columbus,CLU
19349,KBAM,small_airport,Battle Mountain Airport,40.598999023400005,-116.874000549,4532.0,,US,US-NV,Battle Mountain,BAM
19352,KBBB,small_airport,Benson Municipal Airport,45.3319015503,-95.6505966187,1039.0,,US,US-MN,Benson,BBB
19353,KBBD,medium_airport,Curtis Field,31.1793003082,-99.3238983154,1827.0,,US,US-TX,Brady,BBD
45961,KBBG,small_airport,Branson Airport,36.532082,-93.200544,1302.0,,US,US-MO,Branson,BKG
19354,KBBP,small_airport,Marlboro County Jetport H.E. Avent Field,34.62170029,-79.73439789,147.0,,US,US-SC,Bennettsville,BTN
19355,KBBW,small_airport,Broken Bow Municipal Airport,41.4365005493,-99.6421966553,2547.0,,US,US-NE,Broken Bow,BBW
19356,KBCB,small_airport,Virginia Tech Montgomery Executive Airport,37.2075996399,-80.4077987671,2132.0,,US,US-VA,Blacksburg,BCB
19357,KBCE,medium_airport,Bryce Canyon Airport,37.706401825,-112.144996643,7590.0,,US,US-UT,Bryce Canyon,BCE
19359,KBCT,small_airport,Boca Raton Airport,26.3784999847,-80.1076965332,13.0,,US,US-FL,Boca Raton,BCT
3395,KBDE,medium_airport,Baudette International Airport,48.7284011841,-94.612197876,1086.0,,US,US-MN,Baudette,BDE
19360,KBDG,small_airport,Blanding Municipal Airport,37.58330154,-109.4830017,5868.0,,US,US-UT,Blanding,BDG
3396,KBDL,medium_airport,Bradley International Airport,41.93851,-72.688066,173.0,,US,US-CT,Hartford,BDL
3397,KBDR,medium_airport,Igor I Sikorsky Memorial Airport,41.16350173950195,-73.1261978149414,9.0,,US,US-CT,Bridgeport,BDR
16498,KBDU,small_airport,Boulder Municipal Airport,40.0393981934,-105.225997925,5288.0,,US,US-CO,Boulder,WBU
19362,KBE,seaplane_base,Bell Island Hot Springs Seaplane Base,55.9291000366,-131.572006226,,,US,US-AK,Bell Island,KBE
19363,KBEC,small_airport,Beech Factory Airport,37.6944999695,-97.21499633790002,1408.0,,US,US-KS,Wichita,BEC
3398,KBED,medium_airport,Laurence G Hanscom Field,42.47000122,-71.28900146,133.0,,US,US-MA,Bedford,BED
19364,KBEH,small_airport,Southwest Michigan Regional Airport,42.128601074200006,-86.4284973145,643.0,,US,US-MI,Benton Harbor,BEH
3399,KBFD,medium_airport,Bradford Regional Airport,41.8031005859375,-78.64009857177734,2143.0,,US,US-PA,Bradford,BFD
3400,KBFF,medium_airport,Western Neb. Rgnl/William B. Heilig Airport,41.87400055,-103.5960007,3967.0,,US,US-NE,Scottsbluff,BFF
3401,KBFI,medium_airport,Boeing Field King County International Airport,47.529999,-122.302002,21.0,,US,US-WA,Seattle,BFI
3402,KBFL,medium_airport,Meadows Field,35.433601,-119.056999,510.0,,US,US-CA,Bakersfield,BFL
3403,KBFM,medium_airport,Mobile Downtown Airport,30.626800537100003,-88.06809997559999,26.0,,US,US-AL,Mobile,BFM
19368,KBFR,small_airport,Virgil I Grissom Municipal Airport,38.84000015,-86.44539642,727.0,,US,US-IN,Bedford,BFR
19370,KBGD,small_airport,Hutchinson County Airport,35.700901031499995,-101.393997192,3055.0,,US,US-TX,Borger,BGD
19371,KBGE,small_airport,Decatur County Industrial Air Park,30.9715004,-84.63739777,141.0,,US,US-GA,Bainbridge,BGE
3404,KBGM,medium_airport,Greater Binghamton/Edwin A Link field,42.20869827,-75.97979736,1636.0,,US,US-NY,Binghamton,BGM
3405,KBGR,medium_airport,Bangor International Airport,44.8074,-68.828102,192.0,,US,US-ME,Bangor,BGR
336952,KBH,small_airport,Kahama Airstrip,-3.847,32.6865,,AF,TZ,TZ-22,Kahama,KBH
19373,KBHB,medium_airport,Hancock County-Bar Harbor Airport,44.45000076,-68.3615036,83.0,,US,US-ME,Bar Harbor,BHB
3406,KBHM,medium_airport,Birmingham-Shuttlesworth International Airport,33.562901,-86.753502,650.0,,US,US-AL,Birmingham,BHM
16500,KBID,small_airport,Block Island State Airport,41.1680984497,-71.577796936,108.0,,US,US-RI,Block Island,BID
19376,KBIE,small_airport,Beatrice Municipal Airport,40.3013000488,-96.75409698490002,1324.0,,US,US-NE,Beatrice,BIE
3407,KBIF,medium_airport,Biggs Army Air Field (Fort Bliss),31.84950066,-106.3799973,3946.0,,US,US-TX,Fort Bliss/El Paso,BIF
19377,KBIH,medium_airport,Eastern Sierra Regional Airport,37.3731002808,-118.363998413,4124.0,,US,US-CA,Bishop,BIH
3408,KBIL,medium_airport,Billings Logan International Airport,45.807701,-108.542999,3652.0,,US,US-MT,Billings,BIL
3409,KBIS,medium_airport,Bismarck Municipal Airport,46.77270126342773,-100.74600219726562,1661.0,,US,US-ND,Bismarck,BIS
3410,KBIX,medium_airport,Keesler Air Force Base,30.4104003906,-88.92440032959999,33.0,,US,US-MS,Biloxi,BIX
3411,KBJC,medium_airport,Rocky Mountain Metropolitan Airport,39.90879822,-105.1169968,5673.0,,US,US-CO,Denver,BJC
19380,KBJI,medium_airport,Bemidji Regional Airport,47.50939941,-94.93370056,1391.0,,US,US-MN,Bemidji,BJI
19381,KBJJ,small_airport,Wayne County Airport,40.8748016357,-81.88829803470001,1136.0,,US,US-OH,Wooster,BJJ
19382,KBKD,small_airport,Stephens County Airport,32.71900177,-98.8909988403,1284.0,,US,US-TX,Breckenridge,BKD
3412,KBKE,medium_airport,Baker City Municipal Airport,44.8372993469,-117.808998108,3373.0,,US,US-OR,Baker City,BKE
3413,KBKF,medium_airport,Buckley Space Force Base,39.701698,-104.751999,5662.0,,US,US-CO,Aurora,BFK
3414,KBKL,medium_airport,Burke Lakefront Airport,41.51750183105469,-81.68329620361328,583.0,,US,US-OH,Cleveland,BKL
19384,KBKT,small_airport,Allen C Perkinson Blackstone Army Air Field,37.0741996765,-77.9574966431,439.0,,US,US-VA,Blackstone,BKT
3415,KBKW,medium_airport,Raleigh County Memorial Airport,37.7873001099,-81.1241989136,2504.0,,US,US-WV,Beckley,BKW
19386,KBKX,small_airport,Brookings Regional Airport,44.304798,-96.816902,1648.0,,US,US-SD,Brookings,BKX
19387,KBLF,medium_airport,Mercer County Airport,37.295799,-81.207703,2857.0,,US,US-WV,Bluefield,BLF
19388,KBLH,medium_airport,Blythe Airport,33.6192016602,-114.717002869,399.0,,US,US-CA,Blythe,BLH
3416,KBLI,medium_airport,Bellingham International Airport,48.79280090332031,-122.53800201416016,170.0,,US,US-WA,Bellingham,BLI
19389,KBLM,small_airport,Monmouth Executive Airport,40.18690109,-74.12490082,153.0,,US,US-NJ,Belmar/Farmingdale,BLM
19390,KBLU,small_airport,Blue Canyon Nyack Airport,39.2750015259,-120.709999084,5284.0,,US,US-CA,Emigrant Gap,BLU
3417,KBLV,medium_airport,Scott AFB/Midamerica Airport,38.5452,-89.835197,459.0,,US,US-IL,Belleville,BLV
302155,KBM,small_airport,Kabwum,-6.15547222222,147.191472222,4450.0,OC,PG,PG-MPL,,KBM
19391,KBMC,small_airport,Brigham City Regional Airport,41.552399,-112.061996,4229.0,,US,US-UT,Brigham City,BMC
3418,KBMG,medium_airport,Monroe County Airport,39.14599990844727,-86.61669921875,846.0,,US,US-IN,Bloomington,BMG
3419,KBMI,medium_airport,Central Illinois Regional Airport at Bloomington-Normal,40.4771,-88.915901,871.0,,US,US-IL,Bloomington/Normal,BMI
19392,KBML,small_airport,Berlin Regional Airport,44.57540131,-71.17590332,1161.0,,US,US-NH,Berlin,BML
19394,KBMT,small_airport,Beaumont Municipal Airport,30.070635,-94.215746,32.0,,US,US-TX,Beaumont,BMT
3420,KBNA,large_airport,Nashville International Airport,36.1245002746582,-86.6781997680664,599.0,,US,US-TN,Nashville,BNA
19395,KBNG,small_airport,Banning Municipal Airport,33.922548,-116.850672,2219.0,,US,US-CA,Banning,BNG
19396,KBNL,small_airport,Barnwell Regional Airport,33.25780106,-81.38829803,246.0,,US,US-SC,Barnwell,BNL
19397,KBNO,medium_airport,Burns Municipal Airport,43.590463,-118.955154,4148.0,,US,US-OR,Burns,BNO
19398,KBNW,small_airport,Boone Municipal Airport,42.0495986938,-93.8476028442,1160.0,,US,US-IA,Boone,BNW
3421,KBOI,medium_airport,Boise Air Terminal/Gowen Field,43.5644,-116.223,2871.0,,US,US-ID,Boise,BOI
3422,KBOS,large_airport,Logan International Airport,42.3643,-71.005203,20.0,,US,US-MA,Boston,BOS
19399,KBOW,small_airport,Bartow Executive Airport,27.943399,-81.783401,125.0,,US,US-FL,Bartow,BOW
19400,KBPG,small_airport,Big Spring Mc Mahon-Wrinkle Airport,32.212601,-101.522003,2573.0,,US,US-TX,Big Spring,HCA
19401,KBPI,medium_airport,Miley Memorial Field,42.58509827,-110.1110001,6990.0,,US,US-WY,Big Piney,BPI
19402,KBPK,medium_airport,Ozark Regional Airport,36.3689002991,-92.4704971313,928.0,,US,US-AR,Mountain Home,WMH
3423,KBPT,medium_airport,Jack Brooks Regional Airport,29.9508,-94.020699,15.0,,US,US-TX,Beaumont/Port Arthur,BPT
3424,KBQK,medium_airport,Brunswick Golden Isles Airport,31.2588005065918,-81.46649932861328,26.0,,US,US-GA,Brunswick,BQK
19406,KBRD,medium_airport,Brainerd Lakes Regional Airport,46.402861,-94.129727,1232.0,,US,US-MN,Brainerd,BRD
3425,KBRL,medium_airport,Southeast Iowa Regional Airport,40.783199310302734,-91.12550354003906,698.0,,US,US-IA,Burlington,BRL
3426,KBRO,medium_airport,Brownsville South Padre Island International Airport,25.90679931640625,-97.4259033203125,22.0,,US,US-TX,Brownsville,BRO
19407,KBRY,small_airport,Samuels Field,37.8143005371,-85.4996032715,669.0,,US,US-KY,Bardstown,BRY
31729,KBT,small_airport,Kaben Airport,8.90056,170.843994,,OC,MH,MH-MAL,Kaben,KBT
19409,KBTF,small_airport,Skypark Airport,40.8694000244,-111.927001953,4234.0,,US,US-UT,Bountiful,BTF
3427,KBTL,medium_airport,Battle Creek Executive Airport at Kellogg Field,42.307301,-85.251503,952.0,,US,US-MI,Battle Creek,BTL
3428,KBTM,medium_airport,Bert Mooney Airport,45.95479965209961,-112.49700164794922,5550.0,,US,US-MT,Butte,BTM
19410,KBTN,small_airport,Britton Municipal Airport,45.815200805664,-97.743103027344,1318.0,,US,US-SD,Britton,TTO
19411,KBTP,small_airport,Pittsburgh/Butler Regional Airport,40.776901,-79.949699,1248.0,,US,US-PA,Butler,BTP
3429,KBTR,medium_airport,Baton Rouge Metropolitan Airport,30.533199,-91.149597,70.0,,US,US-LA,Baton Rouge,BTR
3430,KBTV,medium_airport,Burlington International Airport,44.471901,-73.153297,335.0,,US,US-VT,South Burlington,BTV
19412,KBTY,small_airport,Beatty Airport,36.8610992432,-116.787002563,3170.0,,US,US-NV,Beatty,BTY
19413,KBUB,small_airport,Cram Field,41.7766990662,-99.14969635010002,2182.0,,US,US-NE,Burwell,BUB
3431,KBUF,large_airport,Buffalo Niagara International Airport,42.94049835,-78.73220062,728.0,,US,US-NY,Buffalo,BUF
19414,KBUM,small_airport,Butler Memorial Airport,38.2897987366,-94.3401031494,892.0,,US,US-MO,Butler,BUM
3432,KBUR,medium_airport,Bob Hope Airport,34.197703,-118.356378,778.0,,US,US-CA,Burbank,BUR
19417,KBVI,medium_airport,Beaver County Airport,40.772499,-80.391403,1253.0,,US,US-PA,Beaver Falls,BFP
19419,KBVO,small_airport,Bartlesville Municipal Airport,36.76250076,-96.01119995,711.0,,US,US-OK,Bartlesville,BVO
19420,KBVS,small_airport,Skagit Regional Airport,48.470901,-122.420998,144.0,,US,US-WA,Burlington,MVW
19421,KBVX,small_airport,Batesville Regional Airport,35.7262001,-91.64730072,465.0,,US,US-AR,Batesville,BVX
3433,KBVY,medium_airport,Beverly Regional Airport,42.584202,-70.916496,107.0,,US,US-MA,Beverly / Danvers,BVY
19422,KBWC,small_airport,Brawley Municipal Airport,32.99290085,-115.5169983,-128.0,,US,US-CA,Brawley,BWC
19423,KBWD,small_airport,Brownwood Regional Airport,31.7936000824,-98.9564971924,1387.0,,US,US-TX,Brownwood,BWD
3434,KBWG,medium_airport,Bowling Green Warren County Regional Airport,36.9645004272,-86.41970062259999,547.0,,US,US-KY,Bowling Green,BWG
3435,KBWI,large_airport,Baltimore/Washington International Thurgood Marshall Airport,39.1754,-76.668297,146.0,,US,US-MD,Baltimore,BWI
19424,KBWP,small_airport,Harry Stern Airport,46.2440986633,-96.6073989868,968.0,,US,US-ND,Wahpeton,WAH
322146,KBWW,small_airport,Bowman Regional Airport,46.1655193,-103.30075,2965.0,,US,US-ND,Bowman,BWM
19425,KBXA,small_airport,George R Carr Memorial Air Field,30.8136997223,-89.8649978638,119.0,,US,US-LA,Bogalusa,BXA
19427,KBXK,small_airport,Buckeye Municipal Airport,33.422397,-112.686317,1033.0,,US,US-AZ,Buckeye,BXK
19428,KBYG,small_airport,Johnson County Airport,44.3810997009,-106.722000122,4968.0,,US,US-WY,Buffalo,BYG
3436,KBYH,medium_airport,Arkansas International Airport,35.9642982483,-89.94400024410001,254.0,,US,US-AR,Blytheville,BYH
19429,KBYI,medium_airport,Burley Municipal Airport,42.5425987244,-113.772003174,4150.0,,US,US-ID,Burley,BYI
19430,KBYS,medium_airport,Bicycle Lake Army Air Field,35.2804985046,-116.629997253,2350.0,,US,US-CA,Fort Irwin/Barstow,BYS
19431,KBYY,small_airport,Bay City Regional Airport,28.973301,-95.863503,45.0,,US,US-TX,Bay City,BBC
3437,KBZN,medium_airport,Gallatin Field,45.77750015,-111.1529999,4473.0,,US,US-MT,Bozeman,BZN
19432,KC02,small_airport,Grand Geneva Resort Airport,42.614899,-88.389603,835.0,,US,US-WI,Lake Geneva,XES
19448,KC65,small_airport,Plymouth Municipal Airport,41.365100860596,-86.300498962402,800.0,,US,US-IN,Plymouth,PLY
19454,KC80,small_airport,New Coalinga Municipal Airport,36.16310119628906,-120.29399871826172,622.0,,US,US-CA,Coalinga,CLG
19458,KCAD,small_airport,Wexford County Airport,44.275749,-85.421534,1307.0,,US,US-MI,Cadillac,CAD
3438,KCAE,medium_airport,Columbia Metropolitan Airport,33.938801,-81.119499,236.0,,US,US-SC,Columbia,CAE
19459,KCAG,small_airport,Craig Moffat Airport,40.4952011108,-107.522003174,6193.0,,US,US-CO,Craig,CIG
3439,KCAK,medium_airport,Akron Canton Regional Airport,40.91609954833984,-81.44219970703125,1228.0,,US,US-OH,Akron,CAK
19460,KCAO,small_airport,Clayton Municipal Airpark,36.4462013245,-103.166999817,4965.0,,US,US-NM,Clayton,CAO
3440,KCAR,medium_airport,Caribou Municipal Airport,46.871498,-68.017899,626.0,,US,US-ME,Caribou,CAR
19462,KCBE,small_airport,Greater Cumberland Regional Airport,39.615398,-78.760902,775.0,,US,US-WV,Wiley Ford,CBE
19463,KCBF,small_airport,Council Bluffs Municipal Airport,41.2592010498,-95.760597229,1253.0,,US,US-IA,Council Bluffs,CBF
19465,KCBK,small_airport,Shalz Field,39.42750168,-101.0469971,3187.0,,US,US-KS,Colby,CBK
3441,KCBM,medium_airport,Columbus Air Force Base,33.643799,-88.443802,219.0,,US,US-MS,Columbus,CBM
19466,KCC,seaplane_base,Coffman Cove Seaplane Base,56.003200531,-132.841995239,0.0,,US,US-AK,Coffman Cove,KCC
19467,KCCB,small_airport,Cable Airport,34.1115989685,-117.68800354,1444.0,,US,US-CA,Upland,CCB
19469,KCCR,small_airport,Buchanan Field,37.9897003174,-122.056999207,26.0,,US,US-CA,Concord,CCR
19470,KCCY,medium_airport,Northeast Iowa Regional Airport,43.0726013184,-92.6108016968,1125.0,,US,US-IA,Charles City,CCY
18977,KCDA,small_airport,Caledonia County Airport,44.5690994263,-72.0179977417,1188.0,,US,US-VT,Lyndonville,LLX
3442,KCDC,medium_airport,Cedar City Regional Airport,37.70100021362305,-113.0989990234375,5622.0,,US,US-UT,Cedar City,CDC
19471,KCDH,small_airport,Harrell Field,33.6227989197,-92.7633972168,130.0,,US,US-AR,Camden,CDH
19473,KCDN,small_airport,Woodward Field,34.2835998535,-80.56490325930001,302.0,,US,US-SC,Camden,CDN
19474,KCDR,medium_airport,Chadron Municipal Airport,42.837600708,-103.095001221,3297.0,,US,US-NE,Chadron,CDR
19475,KCDS,medium_airport,Childress Municipal Airport,34.4337997437,-100.288002014,1954.0,,US,US-TX,Childress,CDS
19476,KCDW,small_airport,Essex County Airport,40.875198364300005,-74.2814025879,173.0,,US,US-NJ,Caldwell,CDW
19477,KCEA,small_airport,Cessna Aircraft Field,37.648601532,-97.2506027222,1378.0,,US,US-KS,Wichita,CEA
3443,KCEC,medium_airport,Jack Mc Namara Field Airport,41.78020096,-124.2369995,61.0,,US,US-CA,Crescent City,CEC
3444,KCEF,medium_airport,Westover Metropolitan Airport / Westover Air Reserve Base,42.194,-72.534798,241.0,,US,US-MA,Chicopee,CEF
19479,KCEU,small_airport,Oconee County Regional Airport,34.6719017,-82.8864975,892.0,,US,US-SC,Clemson,CEU
19480,KCEV,small_airport,Mettel Field,39.6985015869,-85.129699707,867.0,,US,US-IN,Connersville,CEV
3445,KCEW,medium_airport,Bob Sikes Airport,30.778799057,-86.522102356,213.0,,US,US-FL,Crestview,CEW
19481,KCEY,small_airport,Kyle Oakley Field,36.66460037,-88.37280273,577.0,,US,US-KY,Murray,CEY
19482,KCEZ,small_airport,Cortez Municipal Airport,37.3030014038,-108.627998352,5918.0,,US,US-CO,Cortez,CEZ
19483,KCFD,small_airport,Coulter Field,30.7157001495,-96.3313980103,367.0,,US,US-TX,Bryan,CFD
19485,KCFS,small_airport,Tuscola Area Airport,43.458801269531,-83.445503234863,701.0,,US,US-MI,Caro,TZC
19486,KCFT,small_airport,Greenlee County Airport,32.957039,-109.211397,3798.0,,US,US-AZ,Clifton/Morenci,CFT
19487,KCFV,small_airport,Coffeyville Municipal Airport,37.09400177,-95.5718994141,754.0,,US,US-KS,Coffeyville,CFV
19489,KCGE,small_airport,Cambridge Dorchester Airport,38.53929901,-76.03040314,20.0,,US,US-MD,Cambridge,CGE
3446,KCGF,medium_airport,Cuyahoga County Airport,41.5651016235,-81.4863967896,879.0,,US,US-OH,Cleveland,CGF
3447,KCGI,medium_airport,Cape Girardeau Regional Airport,37.2253,-89.570801,342.0,,US,US-MO,Cape Girardeau,CGI
19490,KCGS,small_airport,College Park Airport,38.9805984497,-76.9223022461,48.0,,US,US-MD,College Park,CGS
19491,KCGZ,small_airport,Casa Grande Municipal Airport,32.954899,-111.766998,1464.0,,US,US-AZ,Casa Grande,CGZ
3448,KCHA,medium_airport,Chattanooga Metropolitan Airport (Lovell Field),35.035301,-85.203796,683.0,,US,US-TN,Chattanooga,CHA
19493,KCHK,small_airport,Chickasha Municipal Airport,35.09740067,-97.96769714,1152.0,,US,US-OK,Chickasha,CHK
3449,KCHO,medium_airport,Charlottesville Albemarle Airport,38.13859939575195,-78.4529037475586,639.0,,US,US-VA,Charlottesville,CHO
3450,KCHS,medium_airport,Charleston International Airport,32.898602,-80.040497,46.0,,US,US-SC,Charleston,CHS
19498,KCIC,small_airport,Chico Municipal Airport,39.79539871,-121.8580017,240.0,,US,US-CA,Chico,CIC
3451,KCID,medium_airport,The Eastern Iowa Airport,41.884701,-91.7108,869.0,,US,US-IA,Cedar Rapids,CID
19500,KCIN,small_airport,Arthur N Neu Airport,42.0461997986,-94.7890014648,1204.0,,US,US-IA,Carroll,CIN
19501,KCIR,small_airport,Cairo Regional Airport,37.0644989014,-89.2195968628,321.0,,US,US-IL,Cairo,CIR
3452,KCIU,medium_airport,Chippewa County International Airport,46.25080108642578,-84.47239685058594,800.0,,US,US-MI,Sault Ste Marie,CIU
19503,KCKA,small_airport,Kegelman AF Aux Field,36.734348,-98.123531,1202.0,,US,US-OK,Cherokee,CKA
3453,KCKB,medium_airport,North Central West Virginia Airport,39.2966,-80.228104,1217.0,,US,US-WV,Bridgeport,CKB
19504,KCKC,small_airport,Grand Marais Cook County Airport,47.8382987976,-90.3828964233,1799.0,,US,US-MN,Grand Marais,GRM
19507,KCKM,small_airport,Fletcher Field,34.2997016907,-90.512298584,173.0,,US,US-MS,Clarksdale,CKM
19508,KCKN,small_airport,Crookston Municipal Kirkwood Field,47.8417015076,-96.62159729,899.0,,US,US-MN,Crookston,CKN
19510,KCKV,small_airport,Clarksville–Montgomery County Regional Airport,36.6218986511,-87.4150009155,550.0,,US,US-TN,Clarksville,CKV
19511,KCL,small_airport,Chignik Lagoon Airport,56.31119919,-158.5359955,25.0,,US,US-AK,Chignik Flats,KCL
3454,KCLE,large_airport,Cleveland Hopkins International Airport,41.4117012024,-81.8498001099,791.0,,US,US-OH,Cleveland,CLE
19512,KCLI,small_airport,Clintonville Municipal Airport,44.6138000488,-88.731300354,822.0,,US,US-WI,Clintonville,CLI
19513,KCLK,small_airport,Clinton Regional Airport,35.53829956,-98.93270111,1616.0,,US,US-OK,Clinton,CLK
3455,KCLL,medium_airport,Easterwood Field,30.58860016,-96.36380005,320.0,,US,US-TX,College Station,CLL
3456,KCLM,medium_airport,William R Fairchild International Airport,48.12020111083984,-123.5,291.0,,US,US-WA,Port Angeles,CLM
19514,KCLR,small_airport,Cliff Hatfield Memorial Airport,33.1315002441,-115.521003723,-182.0,,US,US-CA,Calipatria,CLR
19515,KCLS,small_airport,Chehalis Centralia Airport,46.6769981384,-122.983001709,176.0,,US,US-WA,Chehalis,CLS
3457,KCLT,large_airport,Charlotte Douglas International Airport,35.2140007019043,-80.94309997558594,748.0,,US,US-NC,Charlotte,CLT
19516,KCLW,small_airport,Clearwater Air Park,27.9766998291,-82.7586975098,71.0,,US,US-FL,Clearwater,CLW
3458,KCMH,large_airport,John Glenn Columbus International Airport,39.998001,-82.891899,815.0,,US,US-OH,Columbus,CMH
3459,KCMI,medium_airport,University of Illinois Willard Airport,40.039819,-88.276249,755.0,,US,US-IL,Savoy,CMI
3460,KCMX,medium_airport,Houghton County Memorial Airport,47.168399810791016,-88.48909759521484,1095.0,,US,US-MI,Hancock,CMX
19519,KCMY,small_airport,Sparta Fort Mc Coy Airport,43.958302,-90.7379,837.0,,US,US-WI,Sparta,CMY
19520,KCN,seaplane_base,Chernofski Harbor Seaplane Base,53.4028993416,-167.52027154,0.0,,US,US-AK,Chernofski Harbor,KCN
19523,KCNH,small_airport,Claremont Municipal Airport,43.3703994751,-72.36869812009999,545.0,,US,US-NH,Claremont,CNH
19524,KCNK,small_airport,Blosser Municipal Airport,39.5493011475,-97.6522979736,1486.0,,US,US-KS,Concordia,CNK
3461,KCNM,medium_airport,Cavern City Air Terminal,32.337501525878906,-104.26300048828124,3295.0,,US,US-NM,Carlsbad,CNM
19525,KCNO,small_airport,Chino Airport,33.97470093,-117.637001,650.0,,US,US-CA,Chino,CNO
19527,KCNU,medium_airport,Chanute Martin Johnson Airport,37.668173,-95.486727,1002.0,,US,US-KS,Chanute,CNU
19528,KCNW,small_airport,TSTC Waco Airport,31.641129,-97.073335,470.0,,US,US-TX,Waco,CNW
19529,KCNY,small_airport,Canyonlands Field,38.75500107,-109.7549973,4557.0,,US,US-UT,Moab,CNY
19530,KCOD,medium_airport,Yellowstone Regional Airport,44.520198822,-109.024002075,5102.0,,US,US-WY,Cody,COD
19531,KCOE,medium_airport,Coeur D'Alene - Pappy Boyington Field,47.77429962,-116.8199997,2320.0,,US,US-ID,Coeur d'Alene,COE
3462,KCOF,medium_airport,Patrick Space Force Base,28.2349,-80.6101,8.0,,US,US-FL,Cocoa Beach,COF
19532,KCOI,small_airport,Merritt Island Airport,28.3416004181,-80.6855010986,6.0,,US,US-FL,Merritt Island,COI
19533,KCOM,small_airport,Coleman Municipal Airport,31.8411006927,-99.4036026001,1697.0,,US,US-TX,Coleman,COM
19534,KCON,medium_airport,Concord Municipal Airport,43.20270157,-71.50229645,342.0,,US,US-NH,Concord,CON
3463,KCOS,medium_airport,City of Colorado Springs Municipal Airport,38.805801,-104.700996,6187.0,,US,US-CO,Colorado Springs,COS
19536,KCOT,small_airport,Cotulla-La Salle County Airport,28.45669937,-99.22029877,474.0,,US,US-TX,Cotulla,COT
3464,KCOU,medium_airport,Columbia Regional Airport,38.8181,-92.219597,889.0,,US,US-MO,Columbia,COU
19539,KCPM,small_airport,Compton Woodley Airport,33.8899993896,-118.244003296,97.0,,US,US-CA,Compton,CPM
3465,KCPR,medium_airport,Casper-Natrona County International Airport,42.908001,-106.463997,5350.0,,US,US-WY,Casper,CPR
19540,KCPS,small_airport,St Louis Downtown Airport,38.570701599100005,-90.1561965942,413.0,,US,US-IL,Cahokia/St Louis,CPS
19546,KCQW,small_airport,Cheraw Municipal Airport/Lynch Bellinger Field,34.71289825,-79.95700073,239.0,,US,US-SC,Cheraw,HCW
19548,KCR,small_airport,Colorado Creek Airport,63.5676994324,-155.988998413,860.0,,US,US-AK,Colorado Creek,KCR
19549,KCRE,medium_airport,Grand Strand Airport,33.8116989136,-78.72389984130001,32.0,,US,US-SC,North Myrtle Beach,CRE
19550,KCRG,medium_airport,Jacksonville Executive at Craig Airport,30.3362998962,-81.51439666750001,41.0,,US,US-FL,Jacksonville,CRG
